reviewId,content,gender,location,date,score,cluster_id,prob_topico_0,prob_topico_1,prob_topico_2,prob_topico_3
4cd6b86a-9fac-451e-910a-eaabf2706088,Super excited and happy sa tiktok,female,"Salvador, Brazil",2025-06-15,POSITIVO,2,0.11387266,0.25039512,0.35405603,0.28167623
ac7c5d6b-96e0-4fbf-8b67-3a796a2ab8fd,Super,male,"Mexico City, Mexico",2024-09-09,POSITIVO,1,0.15467632,0.4908567,0.14623061,0.20823632
68e9561f-73e1-487b-a3b6-ab82bbeced40,Good,male,"Shanghai, China",2024-01-02,POSITIVO,3,0.1546615,0.1114569,0.14621124,0.5876704
c2bbc8cb-63fb-43a1-a827-a5aff44af1e1,Best,male,"Ho Chi Minh City, Vietnam",2023-09-09,POSITIVO,1,0.16017671,0.4855052,0.14621975,0.20809837
a4b870bc-4b55-4ff1-af54-4010a793e8d1,"B IP I'll rtrer 4th j IP o up hi f to IP HP jhbb up j JK ftt Z HP GMdlv JK go g .nnmnhccgo JK ..b GM Bbh 9''./8,', bm",female,"Gold Coast, Australia",2025-09-25,POSITIVO,0,0.3619848,0.0964351,0.36125758,0.1803226
eeda1373-5943-4581-9497-5d52c79fb17a,I like it so much,male,"San Diego, United States",2024-12-06,POSITIVO,2,0.13505498,0.09839513,0.58468884,0.18186103
142a527f-ade3-445b-a8d0-1892fd3521b8,"Tiktok, pls give me verrified on tiktok, my tiktok name is wibu_hengker_killer",male,"Accra, Ghana",2024-04-05,POSITIVO,1,0.23627396,0.2795513,0.25170153,0.23247325
30c49895-2b65-4994-9029-86ecbb175017,I love it,female,"San Jose, United States",2025-02-27,POSITIVO,2,0.15466303,0.11146056,0.52562124,0.20825511
1fcda797-8018-47d4-ab8c-4ad1a3c456e2,It's ok,male,"Seattle, United States",2024-10-06,POSITIVO,2,0.15466426,0.111459464,0.5257776,0.20809864
63629e27-e2eb-4e09-96ab-841d07c792eb,Very good,male,"Austin, United States",2024-09-01,POSITIVO,3,0.1546615,0.1114569,0.14621124,0.5876704
37ec3854-d87e-417f-b2df-593b081c608f,Happy excitement,male,"Bangkok, Thailand",2023-12-06,POSITIVO,3,0.15466742,0.111533925,0.14623824,0.5875604
c88f9744-410e-4f5d-a664-63fec9ab8929,Im pleasured but the effects not searching,female,"Mexico City, Mexico",2024-12-17,POSITIVO,2,0.13401479,0.096965656,0.5886487,0.18037084
44f7fea9-016c-4539-a173-ef820f0f409a,very happy....... to get happy life,female,"San Francisco, United States",2025-01-12,POSITIVO,3,0.12223731,0.30841032,0.115587816,0.45376453
e1271b98-ea54-4138-82af-c5366d353ef6,i love this app,male,"Seville, Spain",2023-06-01,POSITIVO,2,0.14007342,0.097531155,0.4023355,0.36005995
1c445a83-808e-4ce1-b7ae-c3d13f0ec41e,"Tiktok is my stress reliever it helps me to relax my self from very stressful surroundings . So , yeah 5 stars for Tiktok ❤️",male,"Paris, France",2023-05-18,POSITIVO,3,0.13283408,0.1640121,0.284727,0.41842684
fd6e4c0b-51b1-49b5-ac0f-5f6b188e3b53,Im going to use TIKTOK in business..,female,"Valparaíso, Chile",2025-03-23,POSITIVO,2,0.107754454,0.0995261,0.64708704,0.14563242
bc240d70-0eb8-4b0b-af73-3ca0a64e653f,Great,female,"Christchurch, New Zealand",2025-08-21,POSITIVO,1,0.1639434,0.48173827,0.14621784,0.20810051
ae8f8f32-26c4-4dfe-a483-069685c7f9bf,its ok,female,"Buenos Aires, Argentina",2025-05-28,POSITIVO,2,0.15466426,0.11145948,0.5257776,0.20809864
d37c868b-342d-44d3-af41-3aa20b6ebc51,Ok,female,"San Francisco, United States",2025-02-13,POSITIVO,2,0.15466428,0.111459486,0.5257776,0.20809865
a30a7476-7640-456e-8c59-02d168613ee0,I really Reccomend this app I love it,male,"Tunis, Tunisia",2024-06-03,POSITIVO,0,0.35173717,0.088302314,0.30289245,0.25706813
4fea3c42-1525-4d85-b64e-8e78afe46e4f,stress reliever,male,"Washington DC, United States",2024-10-22,POSITIVO,1,0.13385245,0.55693495,0.12909064,0.18012202
9377e856-b9e7-47db-80f2-dacf294fc29b,I like this apps,male,"Barcelona, Spain",2023-04-13,POSITIVO,3,0.1351805,0.09715094,0.3295664,0.43810222
9cbbdeb8-0e36-48f6-a98e-28284736000a,ilove it 😘😘❤️❤️❤️❤️,male,"Munich, Germany",2023-08-16,POSITIVO,3,0.10360857,0.12968364,0.28947908,0.47722873
3db7cb18-149b-4fd6-8296-93089cebc1a2,Is so beautiful game,male,"Manchester, United Kingdom",2023-06-27,POSITIVO,3,0.13404998,0.096594594,0.12690547,0.6424499
05594a06-d827-4715-bf2c-9e33ac7ea8e6,Amungus,female,"Caracas, Venezuela",2025-07-30,POSITIVO,3,0.24928574,0.1796488,0.23566607,0.33539936
ea6c91d7-b4bc-4e60-8374-61f415f1a123,i like this btw can you follow my tiktok @blue_cat_devil,male,"Alexandria, Egypt",2024-02-15,POSITIVO,0,0.45827812,0.07434105,0.3160708,0.15131006
c950b75f-5407-427e-9471-501849d012b2,I like,male,"Taipei, Taiwan",2023-10-01,POSITIVO,2,0.15582295,0.1115395,0.52451265,0.20812485
eea1cc0f-3df3-482c-80d0-8614e43c8f81,😍,female,"Nadi, Fiji",2025-10-07,POSITIVO,3,0.11227859,0.08091411,0.10982039,0.6969869
6d647604-5720-4373-8307-396c3a8b01d8,💖🖤💖🖤🖤,female,"Brasília, Brazil",2025-03-28,POSITIVO,3,0.122235864,0.08808996,0.12195523,0.667719
7103d4eb-ffde-4557-b4e5-7c178ca4b0be,Super beautiful 🥰🥰,male,"Lagos, Nigeria",2024-01-15,POSITIVO,3,0.10589119,0.17098555,0.10396825,0.61915505
8ea5a2b6-ef15-4ff5-b2db-d3716662b6c5,Naay kataw anan,female,"Brisbane, Australia",2025-12-11,POSITIVO,3,0.24928574,0.1796488,0.23566607,0.33539936
8015e20b-24f9-4dd6-9a17-8e1b466acdda,👍👍👍👍,male,"Dakar, Senegal",2024-05-16,POSITIVO,0,0.52683866,0.1115623,0.1462235,0.21537545
86c188e2-aad8-4d8c-96c1-3e6a5ec516f6,I like it,male,"Lisbon, Portugal",2023-04-15,POSITIVO,2,0.15582165,0.11153948,0.52451396,0.20812485
e8420e5b-b42a-48f3-91ba-49049c16d520,MASAYA MAGNDA MANOOD,male,"Birmingham, United Kingdom",2023-03-24,POSITIVO,3,0.15489307,0.11162104,0.14652951,0.5869564
65735b31-905b-4776-abff-c33f9c97a7b4,Nice 👍,male,"Quebec City, Canada",2024-09-30,POSITIVO,3,0.37655798,0.09698845,0.12712163,0.399332
b68f82ec-1f94-4e2b-adb9-62a429ce6983,Saya sangat suka. ⭐⭐⭐⭐⭐,female,"Valparaíso, Chile",2025-04-18,POSITIVO,3,0.12390493,0.16213872,0.272588,0.44136834
d4687327-0437-4e68-9836-a5cf5c81457b,Super good,female,"Toronto, Canada",2025-01-18,POSITIVO,1,0.13737878,0.40325898,0.12987739,0.32948488
87455ff0-fc0c-44c2-8642-64bbec4a12eb,Nice,male,"Abuja, Nigeria",2024-04-02,POSITIVO,3,0.15466167,0.1114575,0.14621235,0.5876685
b967c273-a7b0-45ce-8a4f-761c94b637cf,Is so good i like it and love it,male,"Amsterdam, Netherlands",2023-07-02,POSITIVO,2,0.12194436,0.087600075,0.48536974,0.30508584
17c0dc40-2eb6-40b9-b4c9-8195c0368b75,Best,male,"New York, United States",2024-11-20,POSITIVO,1,0.16015759,0.4855243,0.14621973,0.20809835
dd4db7a5-a811-4163-a486-c41ccf28f447,Free,male,"Chicago, United States",2024-08-13,POSITIVO,2,0.15471101,0.111494064,0.5255822,0.20821275
25178649-81ca-4fd8-96c4-89a20d8249bc,This is so cute 🤣,male,"Glasgow, United Kingdom",2023-07-11,POSITIVO,2,0.11220714,0.08086224,0.6558888,0.15104178
74bb663a-8f8d-45cd-9772-a58d1c187773,Nice👍,male,"Manila, Philippines",2023-08-26,POSITIVO,3,0.37679195,0.096988045,0.12712158,0.39909843
28991a9f-66ff-436c-8d87-ed09b3eb1498,This apps makes me happy,female,"Washington DC, United States",2025-02-20,POSITIVO,3,0.26792952,0.08751775,0.114734106,0.52981865
f8ef4f74-64da-414d-b13b-234fe754f9ce,August 2 2022,male,"Frankfurt, Germany",2023-07-09,POSITIVO,3,0.24928574,0.1796488,0.23566607,0.33539936
f8ea7873-5a78-45f6-88b1-f8bd0f2f2956,Aarte nyo putangina nyo!,male,"Lisbon, Portugal",2023-04-19,POSITIVO,3,0.24928574,0.1796488,0.23566607,0.33539936
8229c24b-787a-440e-a870-1a5aca128969,Sangat baik,male,"Quebec City, Canada",2024-10-16,POSITIVO,1,0.13385646,0.5593911,0.12656775,0.18018472
a06ce73f-f670-41db-b106-730ebe31fc89,This application so good,male,"Mexico City, Mexico",2024-07-09,POSITIVO,3,0.13852729,0.09983067,0.13097082,0.63067114
74192eaa-ad45-4a2f-9558-94d56cff8773,Happy when use the apps,female,"Christchurch, New Zealand",2025-09-16,POSITIVO,3,0.121045575,0.08743551,0.28705844,0.50446045
f73113e6-5323-4786-a7dd-41430751e98e,Np,male,"Toronto, Canada",2024-10-17,POSITIVO,3,0.24928574,0.1796488,0.23566607,0.33539936
1ffedd82-c0d0-4b21-b38c-6a3c5ae5c86a,Good,male,"Edinburgh, United Kingdom",2023-04-27,POSITIVO,3,0.1546615,0.1114569,0.14621124,0.5876704
7a3345e0-e84f-4054-b711-c31bba993693,☆☆☆☆☆,male,"Warsaw, Poland",2023-06-24,POSITIVO,1,0.1546659,0.49101686,0.14621739,0.20809984
eea9299f-a742-400f-9459-87b1e85f50e2,the ads shown in the ads gives us more chance to choose items that we need,female,"Dallas, United States",2025-01-31,POSITIVO,1,0.12860367,0.49056238,0.16384022,0.21699369
8a7a7653-42a8-4064-b642-fb2a62113e52,Cool,female,"Salvador, Brazil",2025-05-04,POSITIVO,1,0.15466501,0.4910201,0.14621647,0.20809846
f7c1a25f-e8e5-402e-8016-48c3f8e9f514,Only want to say one thing... Nothing,male,"Nairobi, Kenya",2024-02-15,POSITIVO,1,0.25541753,0.39823422,0.10315938,0.2431889
caa700e4-b0e2-4933-a03b-f8e8d977831d,Its more fun in the Philippines,female,"Medellín, Colombia",2025-06-20,POSITIVO,3,0.13915958,0.09844764,0.13019264,0.6322001
1d5999ff-7ff6-436e-ab5f-9aabb44be859,ခုလိုအဆင့်မြှင့်ပေးလိုက်လို့ အရမ်းကိုလင်ကြည်တဲ့အဖတ်လေးတွေရလို့ကျေးဇူး,male,"Lagos, Nigeria",2024-01-17,POSITIVO,1,0.1546659,0.49101686,0.14621739,0.20809984
3c3c7f06-f142-4e03-9877-099d8850c857,Nice👏😊,male,"Helsinki, Finland",2023-07-02,POSITIVO,3,0.10294108,0.07418987,0.09733193,0.7255371
c8b2b0fe-59cc-4937-a250-03d689707e61,Wow amazing,male,"Accra, Ghana",2024-05-18,POSITIVO,2,0.13370535,0.09635526,0.59002876,0.17991072
9ea1531a-374e-4d8c-bb7e-ee224d8893de,Nice,male,"Alexandria, Egypt",2024-03-26,POSITIVO,3,0.15466167,0.1114575,0.14621235,0.5876685
72133ac6-16b7-490a-8316-852d9ba5fd92,Nothing bored,male,"Accra, Ghana",2024-05-10,POSITIVO,1,0.13380674,0.5595583,0.12651846,0.18011653
4cb6280a-b259-463d-803b-b0c4fc2436e0,Amazing app!,female,"Asunción, Paraguay",2025-05-21,POSITIVO,2,0.14162134,0.098859794,0.43617484,0.323344
9fc52310-7a90-4e71-8328-fda6e292e776,Korwkkk gd ya daii,female,"Brasília, Brazil",2025-06-10,POSITIVO,3,0.24928574,0.1796488,0.23566607,0.33539936
80ed046b-19a8-4ef3-a6db-b45e8a7ef244,Good,male,"Busan, South Korea",2023-09-28,POSITIVO,3,0.1546615,0.1114569,0.14621124,0.5876704
ac912b10-323e-43a1-9cbb-2195e2bf1bb8,I Love it,male,"Johannesburg, South Africa",2024-04-01,POSITIVO,2,0.15466303,0.11146056,0.52562124,0.20825511
4ecb9ddb-2295-42ef-8e42-b94cf08011ae,Follow nyo ko @not_a1thea,male,"Austin, United States",2024-10-05,POSITIVO,2,0.1338747,0.09647957,0.58948296,0.18016279
9d3c0d1b-1b7a-4ee2-9d68-0be934236ffa,It's my favorite.,male,"Lisbon, Portugal",2023-05-12,POSITIVO,0,0.53287876,0.11162897,0.1466174,0.20887484
958de671-9d9b-486a-a8d5-1695ed36fa24,"i love tiktok, my daughter is a tiktoker haha",male,"Durban, South Africa",2024-03-01,POSITIVO,2,0.11579917,0.083643526,0.64420897,0.15634832
6c25e748-59d1-4acb-9237-ece763f2763c,Good application when u alone and bored,female,"Buenos Aires, Argentina",2025-05-01,POSITIVO,3,0.1246823,0.30091453,0.11789747,0.45650575
e5ed6ecb-8510-4174-a1e4-baf64037b2f8,Good so fun,male,"Houston, United States",2024-08-28,POSITIVO,3,0.13949102,0.09723623,0.12930033,0.6339724
d1805d1c-0ca9-4b38-8147-6f933025bf2f,Ganda ng bungad pag open mo ng tiktok bungad agad sa fyp mo ung tiktok ni jeo ong hehe pogi,male,"Guangzhou, China",2023-12-28,POSITIVO,2,0.08518438,0.22110671,0.5790166,0.1146923
7dd2e993-926c-4d0a-a597-6816e3167c21,very nice,male,"Chennai, India",2023-08-31,POSITIVO,3,0.15466167,0.1114575,0.14621235,0.5876685
89e4e19e-0126-4df6-bcc6-0d11e2329d12,"Tiktok is national dog and I have to do with the same time and effort into a new song from my heart and soul into this country and its a great day to all the time to be the best way to the world to me and my family 2 if her shoe, I wish.",male,"Alexandria, Egypt",2024-02-24,POSITIVO,1,0.1220251,0.47621268,0.15845495,0.24330722
17338e0e-676c-4364-aa38-91673a114175,Great 👍🏻,male,"San Francisco, United States",2024-09-21,POSITIVO,1,0.19803542,0.55432636,0.10029918,0.14733912
797c1658-dc63-4aa4-9a63-52fb8f84e890,Dest good,male,"Windhoek, Namibia",2024-02-20,POSITIVO,3,0.1546615,0.1114569,0.14621124,0.5876704
b12927f0-d634-4280-99d2-7f3715ade7de,TikTok Me View 1M .like 1K,male,"Alexandria, Egypt",2024-03-09,POSITIVO,1,0.11542596,0.49697217,0.22878146,0.15882038
9d5f0046-b5f3-4592-a41a-06fa7d9bb5af,Nice,female,"Calgary, Canada",2025-02-05,POSITIVO,3,0.15466167,0.1114575,0.14621235,0.5876685
682ee191-c5f0-4dca-82d3-b622a9117dcf,Nice,male,"Durban, South Africa",2024-05-13,POSITIVO,3,0.15466167,0.1114575,0.14621235,0.5876685
c7f26c68-c19e-495e-948c-da3039d5292c,Amazing 😊👍✨😊👍✨😊👍✨😊👍✨😊👍✨😊👍✨😊👍✨,male,"Ho Chi Minh City, Vietnam",2024-01-10,POSITIVO,3,0.1654611,0.2025653,0.11537669,0.5165969
717da70b-cc91-49c5-9930-335e9a59243e,life changing,male,"Paris, France",2023-06-29,POSITIVO,1,0.13415541,0.55831116,0.12686831,0.18066512
dc436d4c-a4e3-47b6-a3f9-301565a63e0e,sryuuui,male,"Vienna, Austria",2023-06-29,POSITIVO,3,0.24928574,0.1796488,0.23566607,0.33539936
e772db21-11dd-4219-b8af-0284fca4af33,It's a lot of fun here,male,"Singapore, Singapore",2023-10-20,POSITIVO,3,0.14591506,0.09723444,0.12874359,0.62810695
9327823b-52c3-4ede-b0d7-1ae3e8f4aaa3,ใช้งานดี สนุกดี ชอบ มีการพัฒนาตลอด,male,"Seville, Spain",2023-06-24,POSITIVO,3,0.24928574,0.1796488,0.23566607,0.33539936
44e7bcf6-4641-4ae7-9a64-56346e1cf731,Pa ki folllow,female,"Asunción, Paraguay",2025-06-19,POSITIVO,0,0.5051118,0.13092639,0.15513678,0.20882499
829ff061-93ab-433a-a96b-2de7fca52c59,Meow,male,"Ho Chi Minh City, Vietnam",2023-09-01,POSITIVO,3,0.24928574,0.1796488,0.23566607,0.33539936
89016c30-420e-457d-aee9-301963397fce,Msaya at nakaka aliw Masya qaoo Meron aqoo nito,male,"Karachi, Pakistan",2024-01-12,POSITIVO,2,0.15484351,0.11158608,0.52505934,0.2085111
97137cd8-0d7d-4f48-917d-3b168ccec494,"awesome, enjoying it.",male,"Ottawa, Canada",2024-08-06,POSITIVO,2,0.13371462,0.33619654,0.3501544,0.1799345
e31f29c1-892a-49ca-850f-12602e171cbb,best app right now ✅,female,"Nadi, Fiji",2025-08-23,POSITIVO,0,0.45380014,0.104503065,0.114079595,0.3276172
87d966ce-e937-48d9-bf6e-c32a6bb2923d,Amazing app,female,"Guayaquil, Ecuador",2025-07-08,POSITIVO,2,0.14161718,0.09885959,0.4361702,0.32335302
f13ad0ab-30e4-4ec3-9ff6-85067f8025cc,Good,male,"Montreal, Canada",2024-11-07,POSITIVO,3,0.1546615,0.1114569,0.14621124,0.5876704
e51a1fe0-0873-457a-a73a-4e11fe3a6d0c,Beautiful app keep the good work,male,"Munich, Germany",2023-05-31,POSITIVO,3,0.24168006,0.20969525,0.1020759,0.44654882
998d26ad-87da-4bf5-865d-fb2ecf8b10a5,Nice apps,male,"Abuja, Nigeria",2024-05-19,POSITIVO,3,0.1342939,0.09700648,0.12719823,0.6415013
89fb9b97-fbff-462e-91ed-63690142594c,Its very amazing Tiktok app makes my day good,male,"Seoul, South Korea",2023-12-06,POSITIVO,2,0.2049194,0.23221174,0.293128,0.26974085
2b10ae9c-a39f-44ac-adca-53f1860c96a5,So cool app and enjoy the this app,male,"Austin, United States",2024-07-10,POSITIVO,0,0.33082417,0.2520708,0.11582445,0.3012806
37a4f066-1daf-4402-a3e9-849b4fb2323a,INJOY apps..,male,"Bali, Indonesia",2023-11-10,POSITIVO,3,0.1357756,0.09799431,0.1285422,0.63768786
5ed77b4a-8ad0-43ea-8bf3-aa6dec93beb4,Ang gaming ng anak ko mag tiktok rumami agad ang followers niya,male,"Marrakesh, Morocco",2024-03-24,POSITIVO,2,0.094635636,0.13851789,0.5801313,0.18671517
b676cad6-f797-474b-972c-cf3c989c9cdd,More info i get from tiktok thank Tiktok we support you.😎🤏,male,"Monterrey, Mexico",2024-09-19,POSITIVO,3,0.15775432,0.070672505,0.13729505,0.6342781
3db8362a-2067-4c52-8fd3-65b70e0ab552,good,female,"Canberra, Australia",2025-11-06,POSITIVO,3,0.1546615,0.1114569,0.14621124,0.5876704
4bebc64b-bbc9-4b32-8c74-31817e3ec570,very good,male,"Harare, Zimbabwe",2024-04-25,POSITIVO,3,0.1546615,0.1114569,0.14621124,0.5876704
3df90348-6b9c-4f0d-b3d5-7605770c21a1,its great and fun,male,"Milan, Italy",2023-06-19,POSITIVO,3,0.15345533,0.3249495,0.12922055,0.39237466
d4857cb3-4ce0-46b9-98b3-25cf87d21aaf,JohnDrick L. Guevarra,male,"Zurich, Switzerland",2023-07-06,POSITIVO,3,0.24928574,0.1796488,0.23566607,0.33539936
95f173ad-b2c0-482c-adf6-f46ddfcaf452,Low hi fdge,female,"Córdoba, Argentina",2025-06-01,POSITIVO,2,0.33793828,0.09686411,0.38402897,0.18116857
bbc7cf62-e770-43d5-b4b3-940f981e5ac4,Its very good,male,"Mexico City, Mexico",2024-08-28,POSITIVO,3,0.1546615,0.1114569,0.14621124,0.5876704
6d3dffe2-aa1d-4651-a4f5-3c69d5923637,Great,female,"Boston, United States",2025-02-03,POSITIVO,1,0.1639458,0.48173591,0.14621785,0.20810053
2197beed-0753-4b38-af36-f5903f7700ce,I likee it 🤪🤪🤪,male,"San Jose, United States",2024-07-23,POSITIVO,3,0.13784418,0.099344246,0.13042416,0.63238746
aeaadd0a-e5b4-4f16-8439-9e4ee6f534cf,Nice good,female,"Suva, Fiji",2025-11-14,POSITIVO,3,0.13400073,0.09656793,0.12667978,0.64275163
d7c4927e-0158-4840-a0b6-3468b3350faa,Supyae899,female,"Medellín, Colombia",2025-05-28,POSITIVO,3,0.24928574,0.1796488,0.23566607,0.33539936
3c7c684e-a1f1-4b1c-b909-71d286277e8f,Very fun,male,"Seoul, South Korea",2023-09-29,POSITIVO,3,0.16404226,0.11156107,0.14971936,0.5746773
ef08c0a5-27cd-47d2-8935-be3a5f50ac14,Im happy,male,"San Diego, United States",2024-07-30,POSITIVO,3,0.13393953,0.09747232,0.37832353,0.3902646
8351ded6-16fa-4204-826e-f511f5e0930d,Thats look good,male,"Hamburg, Germany",2023-07-11,POSITIVO,0,0.3400347,0.09019576,0.31730202,0.25246754
08bd308d-4903-4c29-ba1d-66707305ed1e,Good,male,"Mombasa, Kenya",2024-03-27,POSITIVO,3,0.1546615,0.1114569,0.14621124,0.5876704
c9bce33e-143c-4331-b877-315e185e1045,i like it :),female,"Chicago, United States",2025-01-30,POSITIVO,2,0.1558191,0.11153946,0.52451664,0.20812485
02ad136c-9270-4ff5-a6f4-c326fa02e95e,Tiktok is so much fun 😂,female,"Monterrey, Mexico",2024-12-12,POSITIVO,1,0.1053302,0.41523516,0.19281034,0.2866243
f568fb2c-a221-45b8-adb1-076a9fdc2bc3,Thank you tiktok 😊,female,"Suva, Fiji",2025-08-30,POSITIVO,3,0.22400506,0.07986465,0.14600635,0.55012393
11937189-5257-4445-886a-2d9ca976c66f,What do you see What do you see It's you look outside tell what you see driving in the car,male,"Rome, Italy",2023-05-30,POSITIVO,1,0.12844457,0.37159327,0.32608935,0.17387275
b6ad1019-460b-4eb4-bac7-bcb41b437e64,nice,male,"Mexico City, Mexico",2024-11-10,POSITIVO,3,0.15466167,0.1114575,0.14621235,0.5876685
3694919b-3e4d-4917-af20-c3a038dfad7e,Cuz yes and i can,female,"Santiago, Chile",2025-03-17,POSITIVO,3,0.13375711,0.09639063,0.12649296,0.6433593
3062f6e1-eace-4445-8d1b-c1927faf0538,Mas ok siya kaysa sa dati,male,"Guangzhou, China",2024-01-02,POSITIVO,2,0.12240975,0.08821541,0.6246048,0.16477
9dcdfd74-8315-4c5a-a281-9f8e381b1c1a,Very good,male,"Vienna, Austria",2023-05-08,POSITIVO,3,0.1546615,0.1114569,0.14621124,0.5876704
5af6c69d-42ad-4ece-b568-5dd40f5e5afb,Good naman sya,male,"Barcelona, Spain",2023-06-18,POSITIVO,3,0.12507908,0.30023792,0.11834804,0.45633492
d67f8794-dcd3-48fd-8d05-e1af588cfec7,Its amazing,male,"Tripoli, Libya",2024-03-18,POSITIVO,2,0.15466876,0.11146259,0.52575195,0.20811668
3e94d546-0d40-4f50-aed3-29bfc43c005e,This is the best app ever I use but some problem in this app like error but it's ok this is the best,female,"San Diego, United States",2024-12-24,POSITIVO,1,0.10204235,0.41341975,0.29642865,0.18810922
bdacefdd-6dad-4423-aaa4-d3fa4ed52592,Deserve ni tiktok ang 5 star quality,male,"Riyadh, Saudi Arabia",2023-10-30,POSITIVO,2,0.10732541,0.07740647,0.5670494,0.2482187
ed736845-6b42-4f83-8a6f-a95ea8c156a1,Fun and happy,male,"Dakar, Senegal",2024-05-25,POSITIVO,3,0.13732429,0.09645734,0.1278536,0.6383648
8f8ad9f7-655a-47a5-960b-dc48e1e22bfa,Nice,male,"Shenzhen, China",2023-10-17,POSITIVO,3,0.15466167,0.1114575,0.14621235,0.5876685
5b9cd589-7149-4fe4-ba26-7c60dcf1fe00,Easy to use.,female,"Melbourne, Australia",2025-11-10,POSITIVO,2,0.13370973,0.09635718,0.59003097,0.17990217
28887461-92ac-4aa5-bdf7-96d710f9df12,👉I Like TikTok 👍 I Love TikTok ❤️👈,female,"Jacksonville, United States",2025-02-01,POSITIVO,2,0.30524665,0.07078506,0.47786024,0.14610809
d96cd060-4303-4d6a-b770-76cb7062c8bf,Good aps,male,"Tunis, Tunisia",2024-04-10,POSITIVO,3,0.1546615,0.1114569,0.14621124,0.5876704
675b1d2d-302c-443b-a836-f73519aa7ed1,It's good,male,"Rabat, Morocco",2024-03-28,POSITIVO,3,0.1546615,0.1114569,0.14621124,0.5876704
82853257-5886-4774-9dec-7046cfa5ed99,TikTok is so very good for me,female,"San Jose, United States",2025-01-07,POSITIVO,3,0.13485509,0.098789595,0.35647854,0.4098768
0bc4f7e9-9b11-4e71-b34d-7a9673d8fbd2,Very good,male,"Dubai, United Arab Emirates",2023-12-07,POSITIVO,3,0.1546615,0.1114569,0.14621124,0.5876704
06272314-cae9-4b43-b335-d648960115c8,I enjoying to use TikTok,male,"Nairobi, Kenya",2024-02-24,POSITIVO,2,0.12299392,0.32340994,0.38682055,0.16677561
c5a8dffd-cfa1-4fc4-8d6a-a405af278767,So good,male,"Marrakesh, Morocco",2024-01-17,POSITIVO,3,0.1546615,0.1114569,0.14621124,0.5876704
804f788f-fe79-408b-93d6-fa99143e2b4c,Life tiktok,female,"São Paulo, Brazil",2025-07-14,POSITIVO,1,0.13725543,0.45815036,0.21620683,0.18838738
7640c750-652f-4207-aef4-b2e7b3b784ce,Thank you,female,"Philadelphia, United States",2025-03-03,POSITIVO,0,0.53276736,0.1114927,0.14646512,0.20927483
55f6c0c4-7b2e-43d3-9aab-cd3696e743ba,២២២២២,female,"Cali, Colombia",2025-06-22,POSITIVO,3,0.24928574,0.1796488,0.23566607,0.33539936
9fc1d0ce-c267-4221-9537-97f7eed947b7,I love this app🧡🧡🧡,male,"Stockholm, Sweden",2023-06-02,POSITIVO,2,0.12805559,0.09144135,0.54586095,0.23464212
4c7824ae-a9f7-4c26-9140-42bfdeb19431,Im so happy this app,male,"Washington DC, United States",2024-07-31,POSITIVO,3,0.125021,0.08981331,0.33555213,0.44961354
b4f0ba1f-446a-4c9d-9d01-ed06bb880bd4,So nice apps Ang injoying,female,"Cali, Colombia",2025-03-18,POSITIVO,3,0.31087062,0.08301291,0.2518676,0.35424885
0b71b183-85ab-4198-bb70-3f520628f27f,Ⓐⓕⓥ,male,"Marrakesh, Morocco",2024-03-05,POSITIVO,1,0.1546659,0.4910169,0.14621739,0.20809984
5f838929-1f54-498f-b25e-5592927cdc76,It's very entertaining!!!,male,"Denver, United States",2024-10-25,POSITIVO,0,0.5340797,0.11157567,0.14622675,0.20811783
d0a8d91c-9577-43fb-85c3-60f61d62ea63,Sangat baik,female,"Cali, Colombia",2025-06-29,POSITIVO,1,0.13385646,0.559391,0.12656775,0.18018472
3f535c2b-1826-48dc-8d23-7e097ed23181,ADDICTING APP HDHSHAHAH,female,"São Paulo, Brazil",2025-03-25,POSITIVO,3,0.14151512,0.10103516,0.13266669,0.624783
133effd6-0617-4cac-8386-f25ff594bb69,nice app,male,"Accra, Ghana",2024-02-07,POSITIVO,3,0.13669665,0.09690464,0.12726618,0.6391325
8b3c0f9c-4aca-41b8-8304-74403ac45c75,Subrang ganda,female,"Brasília, Brazil",2025-07-09,POSITIVO,1,0.15468352,0.4908858,0.14628956,0.20814121
e72dcad2-6279-4401-b892-f8934432332a,Felling good,female,"Hobart, Australia",2025-11-05,POSITIVO,3,0.1546615,0.1114569,0.14621124,0.5876704
9fe8982a-e5e9-4d0b-b17f-04cfa16cd10d,My acc was ban,male,"Lisbon, Portugal",2023-03-24,POSITIVO,0,0.57750857,0.096629746,0.1455737,0.18028797
5a748cba-7034-4fae-9674-788260a7ccb8,k.,female,"San Jose, United States",2024-12-10,POSITIVO,3,0.24928574,0.1796488,0.23566607,0.33539936
e46fe808-5c32-4735-9734-657cd5969ab4,I really really like this app,male,"Boston, United States",2024-11-24,POSITIVO,0,0.449489,0.09246842,0.23264244,0.22540008
bae7c5bc-721d-4098-9acc-cb8b6643372e,Amazing,female,"Brisbane, Australia",2025-09-02,POSITIVO,2,0.15466876,0.11146259,0.52575195,0.20811665
4e9cf70d-bbd9-4ca3-9faa-3d97206aa708,Putang Ina Ang Ganda,male,"Oslo, Norway",2023-04-17,POSITIVO,0,0.32308668,0.24783216,0.26521102,0.1638701
500bf36b-4632-41af-8f5c-e4f20d6d253b,nice application,female,"Santa Cruz, Bolivia",2025-06-12,POSITIVO,3,0.13668062,0.09849994,0.12922439,0.635595
