reviewId,content,gender,location,date,score
52e08091-b52b-416c-a647-d822b53f7090,"Personally, it feels very addictive.",male,"Buenos Aires, Argentina",2019-01-10,NEGATIVO
66f95e09-72c9-48a8-8ccb-91a9ea3e846f,What bothers me is that i keep seeing the same trends repeatedly. It gets frustrating after a while.,male,"Alexandria, Egypt",2017-08-21,NEGATIVO
8e83255f-7ff0-4aa9-9ef7-02755fdc993b,"Honestly, some videos get views randomly while others don’t. It ends up feeling repetitive.",male,"Shanghai, China",2017-03-19,NEGATIVO
9bf61a8a-da7a-46f9-a4c1-5144aa61e7d2,"So far, the comment sections can be very toxic. That part could definitely be improved.",male,"Singapore, Singapore",2017-07-02,NEGATIVO
8082ece0-2ca3-447e-8f19-1750b8633b73,One issue is that i’m concerned about data privacy. It gets frustrating after a while.,male,"Addis Ababa, Ethiopia",2017-12-18,NEGATIVO
c10235bc-331a-4f0a-9aee-abe47dd96d9e,"Honestly, there are too many ads and promotions. It becomes overwhelming.",male,"Stockholm, Sweden",2017-01-07,NEGATIVO
4a84bab9-d7c8-42e9-b4f7-ef4c6ba25ce6,"For me, it’s hard to focus after using it. It makes it harder to stay focused.",male,"Quebec City, Canada",2018-06-28,NEGATIVO
fbb5c6a2-987d-4166-84f4-3a2f86b08ac8,"Personally, there’s too much content to keep up with.",female,"Port Moresby, Papua New Guinea",2019-03-27,NEGATIVO
f3b988b1-f2c0-4eaa-96ff-90ca99f62fde,"I wanted to like it, but content quality varies a lot. It makes the experience less enjoyable.",male,"Windhoek, Namibia",2017-09-11,NEGATIVO
78a17cc3-b7f0-46da-b7d1-5cba8caea323,The main problem is that i lose track of time scrolling on TikTok. It makes the experience less enjoyable.,female,"Hobart, Australia",2019-05-27,NEGATIVO
3b8950ac-1637-4fed-8114-9dc337b07d8f,"So far, it feels very addictive.",male,"Kampala, Uganda",2017-11-29,NEGATIVO
ab435000-0360-442e-bc61-79dfc6117b83,"In my experience, i keep seeing the same trends repeatedly. It makes the app hard to control.",male,"Quebec City, Canada",2018-03-27,NEGATIVO
aed8e514-5bd1-4d29-af85-f1bdccc00f44,I’d say some videos get views randomly while others don’t.,female,"Sydney, Australia",2019-06-17,NEGATIVO
8ace262a-db25-49e6-abf0-fcbc1b653c95,"Personally, the comment sections can be very toxic. It ends up feeling repetitive.",male,"Cali, Colombia",2018-09-19,NEGATIVO
d8065662-920e-4c50-87d5-b2dddda139ca,"I wanted to like it, but i’m concerned about data privacy. It makes it harder to stay focused.",male,"Jacksonville, United States",2018-02-24,NEGATIVO
a5d869ba-8053-4774-a6d6-16dc1372185e,I’d say there are too many ads and promotions. It makes it harder to stay focused.,male,"Asunción, Paraguay",2018-11-03,NEGATIVO
211481ff-5e7f-4e97-8928-266be7d6d06f,"I wanted to like it, but it’s hard to focus after using it.",male,"San Antonio, United States",2018-01-22,NEGATIVO
1f6599f5-0740-4df0-9ed5-349aabcecf3d,What bothers me is that there’s too much content to keep up with. It makes the app hard to control.,male,"São Paulo, Brazil",2018-10-01,NEGATIVO
f1f9afdd-1e6b-4b16-bb27-d8bd6a488bd6,I’d say content quality varies a lot. It gets frustrating after a while.,male,"Mumbai, India",2017-05-13,NEGATIVO
192d5ef4-aef9-4843-adb7-0db93738f1aa,"Personally, i lose track of time scrolling on TikTok. It becomes overwhelming.",male,"Warsaw, Poland",2016-12-16,NEGATIVO
07dbc2c5-2671-4052-9724-28d64b68d52b,"I wanted to like it, but it feels very addictive. It ends up feeling repetitive.",male,"San Jose, United States",2018-05-30,NEGATIVO
c37b90f5-1a18-4ec9-8422-ef4f841dcc4f,"So far, i keep seeing the same trends repeatedly. It makes it harder to stay focused.",male,"Quebec City, Canada",2018-03-14,NEGATIVO
c7d86c37-c83d-44f3-a47f-2fcfdbebb847,I’d say some videos get views randomly while others don’t. That part could definitely be improved.,male,"San Jose, United States",2018-01-09,NEGATIVO
0f1c102a-6fc0-4815-80fa-d8326263b078,What bothers me is that the comment sections can be very toxic. That part could definitely be improved.,male,"Glasgow, United Kingdom",2017-01-27,NEGATIVO
46c81ffc-6cbb-4eca-a054-ebc03d301f35,"For me, i’m concerned about data privacy. It makes the experience less enjoyable.",female,"Canberra, Australia",2019-05-05,NEGATIVO
e5f3a641-3a6f-455f-b159-3b566a374b9f,"So far, there are too many ads and promotions. It makes the experience less enjoyable.",male,"Valencia, Spain",2017-01-21,NEGATIVO
9a456aa3-4c83-4670-8b22-068aee391efc,"In my experience, it’s hard to focus after using it. It makes the app hard to control.",female,"Brisbane, Australia",2019-06-07,NEGATIVO
2dda6181-9ad3-4d2e-a322-89bbb4f5d0f4,"So far, there’s too much content to keep up with. It ends up feeling repetitive.",male,"Cairo, Egypt",2017-08-18,NEGATIVO
3f948e45-0698-451e-ad54-c7851b2ea9ba,"In my experience, content quality varies a lot. It makes the app hard to control.",male,"Riyadh, Saudi Arabia",2017-07-12,NEGATIVO
297210d1-f552-47ae-a74a-b5042fa46750,One issue is that i lose track of time scrolling on TikTok. It becomes overwhelming.,female,"Canberra, Australia",2019-05-10,NEGATIVO
714714e3-513e-49dd-ad39-3663394ee03b,"For me, it feels very addictive. It makes the experience less enjoyable.",female,"Port Moresby, Papua New Guinea",2019-05-31,NEGATIVO
0936f40b-ebab-4ad1-a187-5e9cc8f26f66,"So far, i keep seeing the same trends repeatedly. That part could definitely be improved.",male,"San Jose, United States",2018-09-10,NEGATIVO
d03d9ca3-6150-41fa-807b-6b65945c267c,The main problem is that some videos get views randomly while others don’t. That part could definitely be improved.,female,"Gold Coast, Australia",2019-05-26,NEGATIVO
1346c442-d8df-4b91-8b5d-8f24ba294fee,"Honestly, the comment sections can be very toxic. That part could definitely be improved.",male,"Jakarta, Indonesia",2017-03-26,NEGATIVO
9ed8e69c-77ba-4a4d-b0bc-b466c2028d23,"For me, i’m concerned about data privacy.",female,"Melbourne, Australia",2019-02-15,NEGATIVO
20835a85-e02e-4386-af7b-576767a43046,One issue is that there are too many ads and promotions.,male,"Austin, United States",2018-06-18,NEGATIVO
9495be3f-28ae-4302-a529-dcbcb4ec34a5,"For me, it’s hard to focus after using it. It makes the app hard to control.",male,"Nairobi, Kenya",2017-07-26,NEGATIVO
f6cae6c2-d584-4617-a992-345b3aa75411,One issue is that there’s too much content to keep up with. That part could definitely be improved.,male,"San Francisco, United States",2018-05-27,NEGATIVO
c84d2a1c-d63b-4b57-8bbc-a113aa416537,"So far, content quality varies a lot. It gets frustrating after a while.",male,"Lisbon, Portugal",2017-01-18,NEGATIVO
ca6e4141-0b90-4f8d-b400-fa1d72597d24,The main problem is that i lose track of time scrolling on TikTok. That part could definitely be improved.,male,"São Paulo, Brazil",2018-12-11,NEGATIVO
2418173a-676d-49d0-904a-5310f94621df,"I wanted to like it, but it feels very addictive. It makes the app hard to control.",male,"Boston, United States",2018-07-12,NEGATIVO
151db5a0-05ad-4bf6-b695-7419a3bb87c1,"Honestly, i keep seeing the same trends repeatedly. It makes it harder to stay focused.",male,"Stockholm, Sweden",2017-01-16,NEGATIVO
fe72af60-1c71-487e-a6be-2923b473f2ba,"I wanted to like it, but some videos get views randomly while others don’t. It makes the app hard to control.",male,"Jerusalem, Israel",2017-05-10,NEGATIVO
944361ef-19a6-43cc-aaf7-aabe2a1a50a2,"I wanted to like it, but the comment sections can be very toxic. It ends up feeling repetitive.",male,"Shenzhen, China",2017-07-22,NEGATIVO
267b4ea9-1fe1-43bb-aa11-7b268f09eb09,"For me, i’m concerned about data privacy. It gets frustrating after a while.",male,"San Jose, United States",2018-01-23,NEGATIVO
c7aceec6-d967-4c64-9416-0134e98749af,"For me, there are too many ads and promotions. It makes the app hard to control.",male,"Riyadh, Saudi Arabia",2017-05-21,NEGATIVO
2094b8e8-cf8d-468f-81ef-c4f705059e79,"So far, it’s hard to focus after using it. It makes it harder to stay focused.",male,"Casablanca, Morocco",2017-07-28,NEGATIVO
cb26767d-9811-4322-ad09-c719b38ed937,"So far, there’s too much content to keep up with. That part could definitely be improved.",male,"San Francisco, United States",2018-04-12,NEGATIVO
e72784c2-96a0-4672-9f27-887cbeead987,"For me, content quality varies a lot. It becomes overwhelming.",male,"Ho Chi Minh City, Vietnam",2017-02-25,NEGATIVO
c7af2690-f75e-47e5-9741-78d4778e50a7,One issue is that i lose track of time scrolling on TikTok. It gets frustrating after a while.,male,"Brasília, Brazil",2018-11-02,NEGATIVO
c04c5d08-f1ef-431c-bb5c-217db09d8bfe,"Honestly, it feels very addictive. It ends up feeling repetitive.",male,"Calgary, Canada",2017-12-30,NEGATIVO
7dfb109a-091c-4542-9443-1cb2b537899d,One issue is that i keep seeing the same trends repeatedly.,male,"Dakar, Senegal",2017-11-16,NEGATIVO
73764881-255c-40ff-a5d6-092afb25db2b,"Honestly, some videos get views randomly while others don’t. It makes it harder to stay focused.",male,"Washington DC, United States",2018-05-04,NEGATIVO
72dd8c5d-8682-4160-b003-04c13d1ba460,"Personally, the comment sections can be very toxic. It makes it harder to stay focused.",male,"Shenzhen, China",2017-03-08,NEGATIVO
f197b848-f9c5-4a89-bd12-cf65abd1927c,"For me, i’m concerned about data privacy. It ends up feeling repetitive.",female,"Gold Coast, Australia",2019-03-22,NEGATIVO
78605679-3013-4189-8297-72fd47821fdb,"For me, there are too many ads and promotions.",male,"Krakow, Poland",2017-01-24,NEGATIVO
c23f66a6-9410-464d-a83a-80241c260588,What bothers me is that it’s hard to focus after using it. It ends up feeling repetitive.,male,"San Jose, United States",2018-04-07,NEGATIVO
0b053faf-fb10-4eed-a87a-ae383fa3479e,What bothers me is that there’s too much content to keep up with. It makes the app hard to control.,female,"Sydney, Australia",2019-06-05,NEGATIVO
7e0e6462-b798-4174-a46f-180e00409a3a,"In my experience, content quality varies a lot. It makes the app hard to control.",male,"Helsinki, Finland",2017-02-18,NEGATIVO
3f034ce9-4197-475f-aec8-b56c1f5e7a27,The main problem is that i lose track of time scrolling on TikTok. It makes the experience less enjoyable.,male,"Houston, United States",2018-09-08,NEGATIVO
0f728812-6f10-4e88-b78e-46c851e66c76,"Personally, it feels very addictive.",female,"Melbourne, Australia",2019-06-15,NEGATIVO
55dca0af-007a-4bc4-9096-61267fc3091b,What bothers me is that i keep seeing the same trends repeatedly. It ends up feeling repetitive.,female,"Christchurch, New Zealand",2019-07-06,NEGATIVO
7626c503-e40d-48dc-825a-22f01646faee,One issue is that some videos get views randomly while others don’t. It becomes overwhelming.,male,"Johannesburg, South Africa",2017-09-17,NEGATIVO
02bc7bcf-787c-42c6-ac47-8aa9237965ff,"Personally, the comment sections can be very toxic. It ends up feeling repetitive.",male,"San Francisco, United States",2018-06-26,NEGATIVO
6780d2d8-2d84-4bfa-8acd-b4074e590f0b,"I wanted to like it, but i’m concerned about data privacy. It makes it harder to stay focused.",female,"Gold Coast, Australia",2019-05-13,NEGATIVO
cfdaee45-9dd3-4646-8264-8db9910519cd,"Honestly, there are too many ads and promotions. It makes the app hard to control.",male,"Guadalajara, Mexico",2018-06-25,NEGATIVO
3b16d5da-cef7-416e-8723-c45e6beada36,"Personally, it’s hard to focus after using it. It becomes overwhelming.",female,"Hobart, Australia",2019-03-03,NEGATIVO
4051fc6b-8a82-4cb7-8572-96f2e772c895,"So far, there’s too much content to keep up with. It becomes overwhelming.",male,"San Antonio, United States",2018-09-07,NEGATIVO
0b39cb38-004c-4817-a496-4e6d02a0601a,I’d say content quality varies a lot.,male,"Warsaw, Poland",2016-11-06,NEGATIVO
5dfe4cdb-88fc-44f7-9cc7-cace182ca531,One issue is that i lose track of time scrolling on TikTok. It makes the app hard to control.,male,"Rabat, Morocco",2017-09-15,NEGATIVO
c9d37afe-d2b1-4549-b05b-8d674f354e59,"I wanted to like it, but it feels very addictive. It gets frustrating after a while.",female,"Brisbane, Australia",2019-03-25,NEGATIVO
93e4d47f-a04b-4927-b184-b557a21b41cc,"Honestly, i keep seeing the same trends repeatedly. It gets frustrating after a while.",male,"Guadalajara, Mexico",2018-01-18,NEGATIVO
f93b7188-27c3-4242-aff7-d9af9f5a6338,I’d say some videos get views randomly while others don’t. It makes the experience less enjoyable.,male,"Marrakesh, Morocco",2017-12-13,NEGATIVO
2d1d83f6-16fe-4bfa-8810-6632a6b393e4,"Honestly, the comment sections can be very toxic. It becomes overwhelming.",male,"Mombasa, Kenya",2017-08-05,NEGATIVO
2e4abde6-b952-4c5d-81e8-165ec4ed6224,"For me, i’m concerned about data privacy. That part could definitely be improved.",male,"Jeddah, Saudi Arabia",2017-03-10,NEGATIVO
cbea4419-03f5-4cfa-9779-3f8656bb23ed,"For me, there are too many ads and promotions. That part could definitely be improved.",male,"Denver, United States",2018-08-09,NEGATIVO
1d7c0293-cba5-4399-8ce9-fa348285818f,The main problem is that it’s hard to focus after using it. It ends up feeling repetitive.,male,"Harare, Zimbabwe",2017-11-04,NEGATIVO
b255aec1-8190-43e7-981b-8dfc71939353,"Personally, there’s too much content to keep up with. It becomes overwhelming.",female,"Perth, Australia",2019-03-13,NEGATIVO
0e0cf685-9560-46e7-953b-94561f77b99e,What bothers me is that content quality varies a lot. It makes it harder to stay focused.,male,"Milan, Italy",2016-11-12,NEGATIVO
11a63909-2a39-4a72-bf45-5f9cd41ce457,What bothers me is that i lose track of time scrolling on TikTok. That part could definitely be improved.,female,"Hobart, Australia",2019-03-05,NEGATIVO
ec5d7926-df33-4407-9197-a403a772d213,"In my experience, it feels very addictive. It gets frustrating after a while.",male,"Geneva, Switzerland",2017-01-01,NEGATIVO
060651ed-e96c-4385-82f5-b0b6ce24049b,I’d say i keep seeing the same trends repeatedly. That part could definitely be improved.,male,"Guayaquil, Ecuador",2019-01-12,NEGATIVO
3b711702-694b-4262-a4a5-de58a4fd7ecc,"Honestly, some videos get views randomly while others don’t. It ends up feeling repetitive.",male,"Denver, United States",2018-01-07,NEGATIVO
b70f218c-db80-4aa2-b54c-4fe2a705350f,"For me, the comment sections can be very toxic. It makes it harder to stay focused.",male,"Córdoba, Argentina",2018-10-20,NEGATIVO
7a8d8295-df48-49f5-a3cb-af17e37b1938,"I wanted to like it, but i’m concerned about data privacy. It makes the app hard to control.",male,"San Diego, United States",2017-12-31,NEGATIVO
c47090ea-8d7b-45f6-a235-275539e10278,"So far, there are too many ads and promotions. It becomes overwhelming.",male,"Singapore, Singapore",2017-03-09,NEGATIVO
5eeda74b-da55-4f0e-8995-bc622549fa9d,What bothers me is that it’s hard to focus after using it. It gets frustrating after a while.,female,"Gold Coast, Australia",2019-05-19,NEGATIVO
3e902ce3-b038-4414-8b8b-e333ccb61ff5,"Personally, there’s too much content to keep up with. It makes it harder to stay focused.",male,"Chicago, United States",2018-07-13,NEGATIVO
df25502b-e30a-4131-9352-f0b2bc43d6fd,I’d say content quality varies a lot. It makes it harder to stay focused.,male,"Riyadh, Saudi Arabia",2017-05-05,NEGATIVO
6d98ff5a-64b3-4e98-8a73-bec89014f6af,I’d say i lose track of time scrolling on TikTok. It becomes overwhelming.,male,"Washington DC, United States",2018-05-27,NEGATIVO
f8d0423f-aa0d-46ab-b47d-afe65f68f24e,The main problem is that it feels very addictive. It gets frustrating after a while.,male,"Chennai, India",2017-04-30,NEGATIVO
93f94ade-9e0a-4830-ace2-c1560866531d,"I wanted to like it, but i keep seeing the same trends repeatedly. It makes the app hard to control.",male,"Rabat, Morocco",2017-11-11,NEGATIVO
c1cbff0a-a824-4f18-8b3e-74a4aa643145,What bothers me is that some videos get views randomly while others don’t. It makes the experience less enjoyable.,male,"New York, United States",2018-05-26,NEGATIVO
722e8038-758b-42a9-a27d-b2d0f4e0d06c,"Honestly, the comment sections can be very toxic. It gets frustrating after a while.",male,"New York, United States",2018-06-10,NEGATIVO
f5e1570b-b26d-4e39-baee-ead059ef1a31,"Honestly, i’m concerned about data privacy. It makes the experience less enjoyable.",male,"Barcelona, Spain",2017-01-17,NEGATIVO
a59ad1a1-b0d0-4aaa-92a7-efdc66a5582a,"So far, there are too many ads and promotions.",male,"Shenzhen, China",2017-04-13,NEGATIVO
e4da3cde-81a8-4bd6-9648-79c453594c3f,"Personally, it’s hard to focus after using it. It makes the experience less enjoyable.",male,"Los Angeles, United States",2018-01-07,NEGATIVO
c906f51f-0769-4869-8b34-69b8f6087d01,I’d say there’s too much content to keep up with. That part could definitely be improved.,male,"San Antonio, United States",2018-03-07,NEGATIVO
57ce08b7-4305-42cd-8bb6-c7941135495a,"In my experience, content quality varies a lot. That part could definitely be improved.",female,"Port Moresby, Papua New Guinea",2019-02-15,NEGATIVO
7fc13dcf-35e6-4013-be14-08af418542a4,One issue is that i lose track of time scrolling on TikTok. It gets frustrating after a while.,male,"Phoenix, United States",2018-05-07,NEGATIVO
22f4c650-ac2a-42dd-9eed-b04f2ded2b25,What bothers me is that it feels very addictive. It gets frustrating after a while.,male,"Caracas, Venezuela",2018-12-31,NEGATIVO
8e1dc365-1d4c-49e6-8966-7247a77ca67f,"I wanted to like it, but i keep seeing the same trends repeatedly. That part could definitely be improved.",male,"Nairobi, Kenya",2017-10-09,NEGATIVO
65e0db70-42c3-44e1-8829-dc29d27d8ddf,One issue is that some videos get views randomly while others don’t. It makes it harder to stay focused.,male,"Bangalore, India",2017-04-08,NEGATIVO
b990790a-f3b3-4db7-b259-f8f014356298,One issue is that the comment sections can be very toxic. That part could definitely be improved.,male,"Chennai, India",2017-07-10,NEGATIVO
b56382bf-624b-4d00-afa5-e3474dbf437e,"In my experience, i’m concerned about data privacy.",male,"Berlin, Germany",2016-10-25,NEGATIVO
35ca9c7a-1910-4d69-9af1-2cba02e367b8,The main problem is that there are too many ads and promotions. It ends up feeling repetitive.,male,"Addis Ababa, Ethiopia",2017-10-04,NEGATIVO
e5946944-0df4-432f-8a49-8033e7497a69,"So far, it’s hard to focus after using it. It becomes overwhelming.",male,"Washington DC, United States",2018-07-06,NEGATIVO
d8d481a8-afaa-4ffe-9f1a-787f9bbe4118,One issue is that there’s too much content to keep up with. That part could definitely be improved.,female,"Quito, Ecuador",2019-01-31,NEGATIVO
ebcd7d75-64da-4650-91d4-b021670371e8,"Honestly, content quality varies a lot. It gets frustrating after a while.",male,"Kuala Lumpur, Malaysia",2017-05-26,NEGATIVO
fa819915-b761-42cd-b1de-91477f2b9a1b,"In my experience, i lose track of time scrolling on TikTok. It makes the experience less enjoyable.",male,"Tijuana, Mexico",2018-09-15,NEGATIVO
dbee2ac2-f506-42d5-bc94-d6dcb10fb5b7,"So far, it feels very addictive. It makes the experience less enjoyable.",male,"La Paz, Bolivia",2018-11-01,NEGATIVO
701dadb4-e52d-4714-bca0-0409b0f5e3f6,"Honestly, i keep seeing the same trends repeatedly. It makes it harder to stay focused.",male,"Phoenix, United States",2018-08-31,NEGATIVO
41291800-05ab-4cc0-b373-2b9013d56ada,"Personally, some videos get views randomly while others don’t. It gets frustrating after a while.",female,"Hobart, Australia",2019-06-03,NEGATIVO
ab6e4e5a-f674-489a-9c84-10d883b0c0c8,"For me, the comment sections can be very toxic.",male,"Montreal, Canada",2018-05-10,NEGATIVO
2c9e04db-7945-4bcf-a260-64b3dc2ec1f4,One issue is that i’m concerned about data privacy. It makes it harder to stay focused.,male,"Cancun, Mexico",2017-12-23,NEGATIVO
c22596da-1f46-46a1-a94b-c67064548b0d,"For me, there are too many ads and promotions. It becomes overwhelming.",male,"New York, United States",2018-03-28,NEGATIVO
8aa80331-6954-4ee1-a7d7-f15d9b1bbda1,"So far, it’s hard to focus after using it. It ends up feeling repetitive.",male,"Birmingham, United Kingdom",2016-10-04,NEGATIVO
af581ba8-735e-4ed9-b615-209e2b62a64f,"In my experience, there’s too much content to keep up with.",male,"Rome, Italy",2016-10-06,NEGATIVO
e19d2f49-ac67-4754-a417-f3c9b7c6144b,"So far, content quality varies a lot.",male,"Boston, United States",2018-02-12,NEGATIVO
98342261-39d4-4874-af0a-8b8aff6a7805,I’d say i lose track of time scrolling on TikTok. It gets frustrating after a while.,male,"Abuja, Nigeria",2017-10-16,NEGATIVO
1c613d37-2223-4d6c-af04-2a793feeb07d,One issue is that it feels very addictive. It gets frustrating after a while.,male,"Madrid, Spain",2017-02-13,NEGATIVO
1efd6fbb-7eb1-422d-90c9-c0e8ed16495e,"So far, i keep seeing the same trends repeatedly. It gets frustrating after a while.",male,"Accra, Ghana",2017-09-24,NEGATIVO
b32d3e9b-65ee-4cfd-84a1-551c0cfaf66a,What bothers me is that some videos get views randomly while others don’t. It makes it harder to stay focused.,male,"Seattle, United States",2018-07-12,NEGATIVO
9646240a-4d21-4c95-af7d-cacc8980ec0e,"Honestly, the comment sections can be very toxic. It becomes overwhelming.",male,"Seattle, United States",2018-03-13,NEGATIVO
090aac64-8a05-48ef-ac96-1d008c01247d,One issue is that i’m concerned about data privacy. It makes the app hard to control.,male,"Abuja, Nigeria",2017-11-05,NEGATIVO
1acbbe77-29ae-4653-9c7c-df614dce89eb,One issue is that there are too many ads and promotions. It makes the experience less enjoyable.,male,"São Paulo, Brazil",2018-11-19,NEGATIVO
ec7c092d-b5c3-4f6a-bf08-4ff3838d65ca,"In my experience, it’s hard to focus after using it. It makes the experience less enjoyable.",male,"Milan, Italy",2016-11-23,NEGATIVO
d20dd7a1-ad9b-407d-be7b-970123b81636,One issue is that there’s too much content to keep up with. It gets frustrating after a while.,female,"Melbourne, Australia",2019-03-17,NEGATIVO
f2e97428-70e9-421f-9569-5ac772f6a265,I’d say content quality varies a lot. It makes the experience less enjoyable.,male,"Seattle, United States",2018-08-19,NEGATIVO
1fe4d9d8-e4d7-4526-aef6-5185ede80f01,The main problem is that i lose track of time scrolling on TikTok. It gets frustrating after a while.,male,"Nairobi, Kenya",2017-11-29,NEGATIVO
fd1d76fa-674d-4e52-b554-5b968d14d5b5,I’d say it feels very addictive. It gets frustrating after a while.,male,"Chicago, United States",2018-09-01,NEGATIVO
fb054853-31bd-42a5-b3bb-142591b56587,"Personally, i keep seeing the same trends repeatedly.",female,"Hobart, Australia",2019-05-10,NEGATIVO
5d59419c-9287-481a-947a-44568f3332dc,"For me, some videos get views randomly while others don’t. It ends up feeling repetitive.",male,"Quebec City, Canada",2018-07-25,NEGATIVO
36e1dad4-6eee-4cd9-a844-f5b66e096a9c,"I wanted to like it, but the comment sections can be very toxic. That part could definitely be improved.",male,"Ottawa, Canada",2018-08-08,NEGATIVO
bf41fbe8-d6ce-40cf-806e-79aef5795659,The main problem is that i’m concerned about data privacy. It makes the experience less enjoyable.,male,"Houston, United States",2018-09-11,NEGATIVO
1aa5dcf2-cb86-4ff8-a346-e443b39ce669,"Personally, there are too many ads and promotions. It ends up feeling repetitive.",female,"Melbourne, Australia",2019-04-16,NEGATIVO
4de7ffc4-235f-45ae-b8a3-35a63c7005f7,"Honestly, it’s hard to focus after using it. It becomes overwhelming.",female,"Brisbane, Australia",2019-03-20,NEGATIVO
02d08441-15d2-4754-8cb2-20e8c1c55ebd,"In my experience, there’s too much content to keep up with. It makes the app hard to control.",male,"Riyadh, Saudi Arabia",2017-07-10,NEGATIVO
0f5cc273-29c3-4c6e-9f0e-8f9627d1f623,I’d say content quality varies a lot. It makes the app hard to control.,male,"Budapest, Hungary",2016-10-22,NEGATIVO
a9e25f88-f8f6-446b-9bc5-aa9dc31fc81c,"Honestly, i lose track of time scrolling on TikTok. It gets frustrating after a while.",male,"Tokyo, Japan",2017-07-08,NEGATIVO
2d6ca0e5-a40a-4205-b861-884abaa3c1b4,"For me, it feels very addictive. It becomes overwhelming.",male,"Alexandria, Egypt",2017-10-04,NEGATIVO
fd8cdb32-6e0e-40a5-a8b9-bf078f523bda,I’d say i keep seeing the same trends repeatedly. It gets frustrating after a while.,male,"Osaka, Japan",2017-06-07,NEGATIVO
12d5d765-834e-4452-8e7f-46125e1aac7d,I’d say some videos get views randomly while others don’t. It becomes overwhelming.,male,"Calgary, Canada",2018-01-06,NEGATIVO
1953728d-461d-451b-b9b5-0ef7f05a9de0,"So far, the comment sections can be very toxic. It becomes overwhelming.",female,"Sydney, Australia",2019-05-08,NEGATIVO
79d4e6b9-eb35-400e-9f92-c737067ed686,"I wanted to like it, but i’m concerned about data privacy. It makes the app hard to control.",male,"Dubai, United Arab Emirates",2017-04-09,NEGATIVO
c86a4a96-dcb0-405e-8b51-ea2413d05705,One issue is that there are too many ads and promotions. It makes the app hard to control.,male,"Kumasi, Ghana",2017-10-21,NEGATIVO
d7e357a1-cfb6-4485-bf07-34a3d9a2fb0d,"So far, it’s hard to focus after using it. It ends up feeling repetitive.",female,"Quito, Ecuador",2019-01-22,NEGATIVO
d8479842-0e42-4692-a1f8-0485dc28447b,"For me, there’s too much content to keep up with. It makes the app hard to control.",male,"Krakow, Poland",2017-02-09,NEGATIVO
710d189b-4337-4252-ad4e-c2935685c467,"So far, content quality varies a lot. It gets frustrating after a while.",male,"Lagos, Nigeria",2017-09-22,NEGATIVO
908c9b6a-f8f7-4ac3-aacf-50777b0a333e,"In my experience, i lose track of time scrolling on TikTok. It becomes overwhelming.",male,"Houston, United States",2018-04-11,NEGATIVO
9edf3bd7-0861-4eeb-82e7-85b160a9ba7f,"Personally, it feels very addictive. It makes the experience less enjoyable.",male,"Quito, Ecuador",2018-11-18,NEGATIVO
dfe571af-f926-4ee0-ac35-47019d1944f8,I’d say i keep seeing the same trends repeatedly.,female,"Christchurch, New Zealand",2019-02-20,NEGATIVO
b138e4d0-f84f-4abe-af53-56b791dcbc20,"For me, some videos get views randomly while others don’t. It gets frustrating after a while.",male,"Abu Dhabi, United Arab Emirates",2017-06-16,NEGATIVO
17871065-8913-43d9-95a1-935927adde1a,"I wanted to like it, but the comment sections can be very toxic.",female,"Hobart, Australia",2019-05-23,NEGATIVO
b3cfc4aa-d80e-4d77-adb5-f678808fdf39,The main problem is that i’m concerned about data privacy. It makes the experience less enjoyable.,male,"Tripoli, Libya",2017-12-14,NEGATIVO
4110ebc6-1a68-4410-935c-d856f3c5bbc9,"So far, there are too many ads and promotions. That part could definitely be improved.",male,"Warsaw, Poland",2017-02-09,NEGATIVO
d57bf7a8-6901-4c21-b5c3-4ccf956ca253,One issue is that it’s hard to focus after using it. It makes it harder to stay focused.,male,"Beijing, China",2017-03-10,NEGATIVO
625fa93b-2a31-41e1-9ae0-c09a2bac41dc,"Personally, there’s too much content to keep up with. That part could definitely be improved.",male,"Lusaka, Zambia",2017-12-17,NEGATIVO
fe24b1fc-2002-4ba6-b208-ca7977d001c2,"Honestly, content quality varies a lot. That part could definitely be improved.",male,"Córdoba, Argentina",2018-12-31,NEGATIVO
84c24811-8842-4c20-b4e8-05d30036c153,"In my experience, i lose track of time scrolling on TikTok.",male,"Seville, Spain",2016-12-08,NEGATIVO
149d1e0b-1ee9-474d-bafc-e93707dfc49d,The main problem is that it feels very addictive.,male,"Hanoi, Vietnam",2017-05-08,NEGATIVO
163bb48b-475e-4834-a806-19ce152c4390,"Personally, i keep seeing the same trends repeatedly.",male,"Rosario, Argentina",2018-12-21,NEGATIVO
2277c70a-9ed6-4427-bafb-edfc10f388f6,"Honestly, some videos get views randomly while others don’t. It gets frustrating after a while.",male,"Córdoba, Argentina",2019-01-12,NEGATIVO
cd0f3941-bf30-4795-9467-40e98fc402b9,The main problem is that the comment sections can be very toxic. It gets frustrating after a while.,male,"Ho Chi Minh City, Vietnam",2017-04-20,NEGATIVO
d8055524-1636-4324-883f-ea5ae57f3306,What bothers me is that i’m concerned about data privacy. It makes the experience less enjoyable.,male,"Zurich, Switzerland",2016-11-25,NEGATIVO
1ba25e1d-fe2c-4675-98ef-d075c758b54b,I’d say there are too many ads and promotions.,male,"Calgary, Canada",2018-07-24,NEGATIVO
f94cbcc0-3c48-4054-a3a3-ae22b9a486df,"So far, it’s hard to focus after using it. It makes the experience less enjoyable.",male,"Salvador, Brazil",2018-12-13,NEGATIVO
