reviewId,content,gender,location,date,score,cluster_id,prob_topico_0,prob_topico_1,prob_topico_2,prob_topico_3,prob_topico_4
d2bc984c-5ae2-43ff-9466-69e921c7784d,Nice all good,male,"Addis Ababa, Ethiopia",2012-07-16,POSITIVO,0,0.35636353,0.13552871,0.08986588,0.06896776,0.34927416
0f25ca45-5816-4aa6-b4c9-2e787dbd3043,Okay so far....,male,"Phoenix, United States",2013-01-14,POSITIVO,1,0.113575295,0.43485245,0.09063304,0.27298588,0.087953284
4722c5a3-c435-443d-a57f-2461141f3826,Very. Nise,female,"Perth, Australia",2015-01-14,POSITIVO,1,0.12944503,0.58148354,0.10558361,0.08102645,0.10246134
9eb6025f-709b-414c-b161-c1cf2ab3224e,😉,male,"Oslo, Norway",2011-01-06,POSITIVO,0,0.4448601,0.13934016,0.25524732,0.070898645,0.08965384
53bb45a6-0bab-4a42-b3da-4a77441be2b4,My account @ankit__choudhary__rj . . .. . . . . .. . . . .. . . . . . . . . . . . . . . .. . . . . . . .. .. . .. . .. . . . . . . . .. . . . Vip account,female,"Cali, Colombia",2014-07-21,POSITIVO,2,0.3195675,0.13654043,0.38657695,0.06946781,0.087847285
551c823c-31a1-4565-85df-396acc45273d,Nice,female,"Port Moresby, Papua New Guinea",2015-04-06,POSITIVO,4,0.12940204,0.15920058,0.10556215,0.081014,0.5248212
f22c3151-fab5-41a7-862a-1917590d6b7d,Nice app for entertainment,male,"Osaka, Japan",2011-12-26,POSITIVO,4,0.10730443,0.1300033,0.084906854,0.06563358,0.6121518
d3a3fe26-bf57-47e8-a4aa-e60080163129,Very good,female,"Sydney, Australia",2014-10-30,POSITIVO,0,0.551787,0.15920064,0.105562165,0.08101399,0.10243612
ec20ea4d-af2c-4cee-9ef9-5bd5b05dca7f,It's very nice app for entertainment,male,"Bangalore, India",2012-02-02,POSITIVO,4,0.10730376,0.1300032,0.084906854,0.065633155,0.612153
9fd51bed-b0e8-4ad4-9aca-9b171d3b66be,super,female,"Salvador, Brazil",2014-05-31,POSITIVO,0,0.5517847,0.15920173,0.105562575,0.08101426,0.10243668
539f4890-fd58-4fad-b770-ab85d1029d34,Insta I'd _vipan_bhumbla_1002_ follow me,male,"Lagos, Nigeria",2012-11-11,POSITIVO,1,0.11024157,0.64249754,0.09097887,0.06901494,0.0872671
bae41bf0-7bd8-4d6d-99b7-f3abaf37ee3e,Sss,male,"Boston, United States",2013-06-29,POSITIVO,1,0.2240259,0.2756179,0.18275577,0.1402566,0.17734383
4de112cf-9eab-4240-a18c-c96cee474088,Very much for my lover,male,"Taipei, Taiwan",2011-11-05,POSITIVO,1,0.12940802,0.58157015,0.10556561,0.08101606,0.10244019
e0c25780-aa64-4e28-bc0f-e1c1537771df,It's really nice,female,"Montevideo, Uruguay",2013-11-26,POSITIVO,1,0.110980086,0.43248177,0.09053316,0.06991356,0.29609138
9a342381-946c-4a21-a4ff-bdec744033c8,Very nice app 🥰❤️,male,"Helsinki, Finland",2011-06-11,POSITIVO,2,0.091452815,0.106958605,0.56277573,0.05256917,0.18624368
3fc8c6d4-18b8-4463-a023-c4c9ee19fe0f,Very good,male,"Austin, United States",2013-04-27,POSITIVO,0,0.551787,0.15920065,0.10556218,0.08101401,0.102436125
f1e60b1f-c958-49eb-9e32-346f46d19885,good,male,"San Francisco, United States",2013-01-08,POSITIVO,0,0.551787,0.15920064,0.105562165,0.08101399,0.10243612
8b5d1adf-0aad-45de-8a14-43e9d88335bd,This app super duper awesome guys please install this amazing app,female,"Santiago, Chile",2014-08-03,POSITIVO,0,0.30923614,0.09648529,0.1459086,0.17516363,0.27320635
7d1fa313-ef0e-4051-91c3-96ae1cf2d77f,This is excellent app,male,"Jacksonville, United States",2012-12-17,POSITIVO,4,0.11994291,0.1435227,0.09284099,0.071453966,0.5722395
9342fe44-53ef-4768-9935-8d5f39ad46b3,Very nice,female,"Valparaíso, Chile",2014-05-08,POSITIVO,4,0.12940204,0.15920058,0.10556215,0.081014,0.5248213
586fbd06-ff2b-48c3-ac47-06608d4d0a63,"It's amazing app, it's dark mode is awesome. Now I'm such a big fan of it.",male,"Alexandria, Egypt",2012-08-04,POSITIVO,4,0.29691434,0.09721238,0.17308694,0.12694196,0.30584437
6fe3170d-d4d9-4b78-b15a-c90e3dd9cd6f,Very appreciated,male,"Shanghai, China",2012-03-03,POSITIVO,1,0.2240259,0.2756179,0.18275577,0.1402566,0.17734383
1eb4097c-3122-49fb-a87a-cb1804362f87,Oh my gosh Instagram is soo so good and nice i just love it Instagram give me a boyfriend but i broke up with her but it's ok 🥰🥰,female,"Santa Cruz, Bolivia",2014-05-12,POSITIVO,2,0.16321096,0.08709905,0.5957733,0.05137831,0.10253844
4ac609ca-a354-4c5d-b953-3b4efc0ceaf3,Interesting,male,"Accra, Ghana",2012-09-03,POSITIVO,2,0.12940498,0.15920582,0.52793545,0.08101519,0.10243863
fdcdb65f-ed74-43b2-92bf-8ee99d24a06e,Nice app,male,"San Diego, United States",2013-01-12,POSITIVO,4,0.1199341,0.141031,0.090212665,0.06951496,0.5793073
8379718f-b3cf-4a9a-8890-f6853bb489d0,Best app for attitude and for mooj,male,"Denver, United States",2013-05-26,POSITIVO,1,0.1413958,0.6031065,0.090950206,0.07036171,0.0941858
9550a87d-c443-42b0-a3c1-9e4a5c1f5c0e,Best,female,"Rio de Janeiro, Brazil",2014-07-05,POSITIVO,1,0.1294016,0.58158463,0.10556266,0.08101442,0.10243671
88a99ac4-9122-475a-88b7-2eb80be8babf,Nice app,male,"Houston, United States",2013-06-02,POSITIVO,4,0.119959794,0.14103176,0.09021267,0.069515,0.5792808
7b915e22-463e-4444-b574-e06f5042a760,Like wheb i use i alsssooo in might night I LOVE YOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO SOOOOO💞💞💞💞💞💞💞💞💞💞💕💞❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤💞💕💕💕💕💕💕💕💞💕💕💕💕💞💞💞💞💞💞💕💕💕💕💕💕💕😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤😍😍😍😍❤❤❤❤❤💋💋💋💋💋💕💕💘💘💖💖💖💘💘💘💘💘💘💖💖💋💋💋💋💕💕💕💋💋💋💋💋💋💋💋💘💘💘💘💘💘💘💘💕💕💔💓💓❤❤💓💔💔💔💕💖💖💖🧡💛💛💚💙💗💕💖💖💘💘💘💋💋💋👄💛💛💕💚💙💙💙💚💚💛💛💛💛💕💕💕💕💕💕💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋,male,"Tunis, Tunisia",2012-08-14,POSITIVO,2,0.07116665,0.088411294,0.73814124,0.044948764,0.057332106
09d6de82-5de5-4ff7-a5b6-08f1cbfaec82,Fg,male,"Busan, South Korea",2011-07-01,POSITIVO,1,0.2240259,0.2756179,0.18275577,0.1402566,0.17734383
910e5c42-1523-48a2-bef9-07d208c2e32b,ಹೀಬ್ರೂ h,female,"Santa Cruz, Bolivia",2013-12-21,POSITIVO,1,0.2240259,0.2756179,0.18275577,0.1402566,0.17734383
de848fd2-b460-4ea0-a96d-bb5c47cbffde,Cool,female,"Auckland, New Zealand",2014-10-19,POSITIVO,4,0.12940419,0.15920505,0.10556408,0.08101504,0.52481157
0bcd9462-7ef6-4898-9c0c-0de814485523,great,male,"Copenhagen, Denmark",2011-04-04,POSITIVO,0,0.51288635,0.19809413,0.10556341,0.08101873,0.1024373
6c2a6f84-610e-4b2b-8980-403bc5827d63,so farr so gooodd,male,"Harare, Zimbabwe",2012-11-22,POSITIVO,1,0.2240259,0.2756179,0.18275577,0.1402566,0.17734383
de639652-66be-4af8-8202-01467ffdd1c1,Delivery boy in your mobile number is me r ekta i can be kurban by you y ii yeh hai ki nahi to kya karu ki,female,"Gold Coast, Australia",2015-01-13,POSITIVO,0,0.36334383,0.17972063,0.14594194,0.04943599,0.2615576
229e32df-d4bb-4bf2-b0a3-fff31d6cd49c,I like this app,male,"San Francisco, United States",2013-05-03,POSITIVO,1,0.14277747,0.60195124,0.09082343,0.07026201,0.09418585
40611f79-a356-48d7-b235-4add9b2c0bbb,Badhiya Instagram,male,"New York, United States",2013-04-03,POSITIVO,2,0.12940589,0.1766689,0.507814,0.08230942,0.10380181
e028c6f2-faf8-47c3-a9ee-10cb670237ad,Let thbn8p,male,"Lyon, France",2011-01-19,POSITIVO,1,0.12943904,0.5814959,0.10558158,0.081025295,0.10245818
db619026-3071-4f67-8aff-ff51bd4ac211,My Name is sakib Naushad,male,"Los Angeles, United States",2013-03-17,POSITIVO,3,0.1294241,0.15922755,0.10557361,0.50332534,0.10244939
cde1d114-606a-4655-9146-ce3fbb4feeea,Best platform on social media fir me,female,"San Antonio, United States",2013-10-02,POSITIVO,1,0.09145504,0.70420504,0.07460573,0.05725608,0.0724781
80781aa8-e889-4f03-b008-5137ce84f5ce,I like this app very much,male,"Geneva, Switzerland",2011-06-07,POSITIVO,1,0.11090769,0.6588697,0.08306399,0.06401423,0.08314439
84052b4c-e0d5-453c-bd8c-38eeba4e096d,Wonderful ❣️ aap,female,"Brisbane, Australia",2015-02-18,POSITIVO,1,0.2308144,0.29390904,0.17420517,0.05774393,0.24332738
4e713a70-f65e-42c7-9232-8de4f904ffa2,1k please,male,"Taipei, Taiwan",2011-08-29,POSITIVO,2,0.1294049,0.15921193,0.52792114,0.081015244,0.10244677
bb695aca-cc60-44f4-87fa-c35e8fc7a098,Super duper .....,female,"Philadelphia, United States",2013-11-04,POSITIVO,0,0.5517847,0.15920173,0.105562575,0.08101426,0.10243668
c1f7f3d8-e336-4870-8984-0409b500f4b9,Good app This app is very useful,male,"Bali, Indonesia",2012-01-07,POSITIVO,4,0.28001028,0.1281893,0.08263785,0.06362456,0.44553798
3d9dca4a-f356-4f5d-95c7-0ba20c907527,Nice app,male,"Prague, Czech Republic",2011-04-05,POSITIVO,4,0.11994339,0.14103107,0.09021268,0.06951498,0.5792979
23831774-fc36-49dd-bcf1-294b03cf033c,Awesome app this app made by any man the man is brilliant,male,"Singapore, Singapore",2011-12-15,POSITIVO,0,0.57345945,0.112099156,0.18430902,0.058180455,0.07195187
ebc322e0-140d-4942-967a-b1fe3cc2dd8d,Super,male,"Nairobi, Kenya",2012-04-15,POSITIVO,0,0.5517847,0.15920173,0.105562575,0.08101426,0.10243668
b5e88e4f-7f9f-4af7-8b9d-eb6e0985c24c,Good,male,"Rabat, Morocco",2012-11-19,POSITIVO,0,0.551787,0.15920064,0.105562165,0.08101399,0.10243612
8a9040ab-120e-4850-b4c8-35861c081fcb,It's great download it now 🙂,male,"Bangalore, India",2011-11-01,POSITIVO,2,0.14518766,0.14956933,0.41886824,0.05450675,0.23186807
e34d5204-2cf9-4541-aea7-d12b65e1a62e,Verry good,female,"Rio de Janeiro, Brazil",2014-02-01,POSITIVO,0,0.5995166,0.14225554,0.0943181,0.07238195,0.09152786
b324c9da-5367-40fc-a792-6d1aeeba3cf2,Nice AAP,female,"Cali, Colombia",2014-06-14,POSITIVO,0,0.42274755,0.13743827,0.0911316,0.06993912,0.27874345
7cb559e4-134d-447d-94db-97f3a60a60e0,♥️,female,"Caracas, Venezuela",2014-05-18,POSITIVO,2,0.11186504,0.13762687,0.59192,0.07003425,0.08855386
5a58b391-2e31-4ef3-8a47-ce74a6f5e838,💖🦋🦋🦋,female,"Guayaquil, Ecuador",2014-01-12,POSITIVO,2,0.11269409,0.13864477,0.5889053,0.070549,0.089206785
59855408-0492-4c43-b311-4a92b2e938fe,Nice,male,"Phuket, Thailand",2011-12-30,POSITIVO,4,0.12940204,0.15920058,0.10556215,0.081014,0.5248213
be693dd1-c70f-42a0-9e0c-d3c90c053a8f,Good,male,"Delhi, India",2011-09-22,POSITIVO,0,0.551787,0.15920064,0.105562165,0.08101399,0.10243612
1f374aca-b087-4901-9f7e-7d32a85ff21e,This is very very usefull app,male,"Valencia, Spain",2011-04-06,POSITIVO,4,0.12138637,0.14641418,0.09526737,0.073271416,0.5636607
2b5f16e8-f911-4f51-a09d-2bb563f05308,Anushka,male,"Harare, Zimbabwe",2012-07-29,POSITIVO,1,0.2240259,0.2756179,0.18275577,0.1402566,0.17734383
45bce17a-07b4-440c-8756-1e2b2ace70e1,Best app,male,"Milan, Italy",2011-02-28,POSITIVO,1,0.14103352,0.6034732,0.09095035,0.0703623,0.094180636
981eaae3-a1f9-4b31-9a7a-bbb16e804a06,🖇️🤍,female,"Austin, United States",2013-10-04,POSITIVO,2,0.11312381,0.13917428,0.5873363,0.07081769,0.08954785
547d3320-c83f-441a-99bd-476936771294,😎😗😎😗😍🤩☺😚😎🤩😎☺😎😍😙gchlxkyxhkxtxhkxxgkfzts😉😅😋😉😅😋😉😅😙😆😅😂😁😋😋😋😋😅😍😍😎😙🤩😍😑😏🤔😮😏🤔😶🤨🤔🤩🤨😶😚🤗☺😚🤩😐😚😶🤗🤨😅😋😂😅😋😂😁😋😂😁😋😋😆😅😆😅😋😂😁😋😁😋😆😅😋😁😁👌👌👌👌👌👌👌🤛🤛😅😄😋😀😆😋😀😊😅😋😆😅😙😆😅😋😆😁😋😆😅😋😅😄😃😆😄😋😆😅😙😍😅😋😆😅😙😘😅😙😆😅😋😉😅😋😅😆😙😅😆😋😆😎😉😅😙😘😍😙😅😋😆😅😙😙😘😅😙😎😙😘😋😅kbchcyjxgjfhksjgfgk hmxutdhlfyrkfuvlhh hcykxtjxgkxh h hcykdhkvhkkchkxgkgklchk mujko bolna hi nhahi tha itna bast aap kay baray may🤣🤣🤣h,female,"Nadi, Fiji",2015-02-07,POSITIVO,2,0.13970768,0.08609935,0.6495714,0.041203175,0.08341844
b0e7bee4-a44a-48e2-87fd-9a7efab7eb5e,Very nice 👍,female,"Arequipa, Peru",2014-03-20,POSITIVO,0,0.41284463,0.13681968,0.09072246,0.06962414,0.28998908
0cc74bdb-856b-4720-b893-285638ede7d6,Nice,male,"Warsaw, Poland",2011-04-19,POSITIVO,4,0.12940204,0.15920058,0.10556215,0.081014,0.5248212
eb9cf349-fa0e-4b8b-abf3-b1aae829b4ee,I have had it so long I hope it will make me go long,male,"Milan, Italy",2010-11-09,POSITIVO,3,0.095238335,0.12695277,0.0776897,0.62338346,0.07673579
a00c346f-097b-46c6-a39b-5020438101eb,This app is very super app,male,"Accra, Ghana",2012-04-17,POSITIVO,0,0.61042315,0.14044893,0.08994977,0.06930294,0.08987527
8e01bdb8-90ec-4d6b-9475-2ead79d050fa,best social media app,female,"Nadi, Fiji",2015-04-20,POSITIVO,1,0.09832843,0.69183093,0.07597088,0.058475975,0.07539376
68fc368a-916b-476b-b3f8-23d4a5ea05d5,It's so much relaxing app changes mood in second and get so much friends I am so happy With Instagram Pls download And Check 😊,male,"Bangalore, India",2012-03-11,POSITIVO,2,0.06369711,0.34597278,0.38364682,0.15675476,0.049928542
2888458e-0746-47e2-8071-4fbd556364b8,Mast,female,"Arequipa, Peru",2014-02-18,POSITIVO,1,0.12940954,0.58155125,0.10558165,0.08101643,0.10244118
7f295ab5-9524-4072-8c94-23eb419fcfc1,It is very good app And i like it very much,female,"Valparaíso, Chile",2014-01-14,POSITIVO,1,0.2583569,0.5306436,0.076520674,0.058870077,0.07560875
19217f7c-73b2-488f-8323-bc9f9999d7f5,I'm Indian 😎 but not 🚭👌🏻 😊,male,"Boston, United States",2013-05-18,POSITIVO,2,0.39531377,0.08916732,0.41277462,0.045372054,0.057372216
79aef216-f413-4759-81dd-6264defce25e,Its all over best app then other. I mees the tik tok. but now my friend said about insta. I have never miss tik tok.,male,"Dar es Salaam, Tanzania",2012-06-10,POSITIVO,1,0.09202645,0.49564302,0.072886385,0.26826078,0.07118334
b9dbb212-f1bb-4b4e-b857-7ca6be999cf4,B2K Short #short #freefire‎@Gyan Gamingㅤ  ‎@B2K  ‎@Rai Star  ‎@Total Gaming Shorts  ‎@FF Jeki,male,"Kathmandu, Nepal",2011-09-18,POSITIVO,3,0.10764706,0.13243598,0.087808855,0.5041503,0.16795786
13367b1b-42f5-4388-a11a-2255851280c5,Niceeeee,female,"Wellington, New Zealand",2015-03-30,POSITIVO,1,0.2240259,0.2756179,0.18275577,0.1402566,0.17734383
84cbb0b3-698f-4eb2-a031-566d1a86db08,Yeah,male,"Athens, Greece",2011-01-24,POSITIVO,1,0.2240259,0.2756179,0.18275577,0.1402566,0.17734383
1909dd25-419a-43ac-bc6b-b57322d4c88d,Very good,male,"Tokyo, Japan",2011-11-04,POSITIVO,0,0.551787,0.15920064,0.105562165,0.08101399,0.10243612
c4021d4c-4f94-400b-b31f-1635f5874ef7,Very good platfrom for happy life,male,"Guangzhou, China",2012-03-04,POSITIVO,2,0.20447499,0.12479431,0.33751738,0.25291833,0.08029491
987b9176-847d-4362-86b6-b380a0d66768,Very nice 😍😍😍,female,"Gold Coast, Australia",2014-12-02,POSITIVO,2,0.08822117,0.10853578,0.6408106,0.055231288,0.10720116
320822aa-45a5-4dd7-aa75-8d434ef3e554,100k follow id rizzu_420z place 😭😭,female,"Quito, Ecuador",2014-01-08,POSITIVO,1,0.079846285,0.5241511,0.28284052,0.049967743,0.06319435
8c1d237c-f9b0-49f3-a887-dbdad0600f7b,Osm,male,"Tokyo, Japan",2011-12-23,POSITIVO,3,0.12940438,0.15920511,0.10556402,0.50338817,0.10243834
bd446024-be83-485c-b20d-e970fa10e8b8,My Instagram reels ruk ruk ke chalru please help me mnst chhinu.____.rajput,male,"Osaka, Japan",2011-07-07,POSITIVO,2,0.08636345,0.25630853,0.53450346,0.05425572,0.06856889
b533220f-3a3d-40dc-9083-adc8eba9ff99,I like this app its so good🥳so nice,female,"Hobart, Australia",2014-10-14,POSITIVO,1,0.2457747,0.2640915,0.21361421,0.053706173,0.22281343
5d6e2235-1bdb-42e6-8761-78e621d98203,Venky,female,"Guayaquil, Ecuador",2014-05-23,POSITIVO,1,0.2240259,0.2756179,0.18275577,0.1402566,0.17734383
ffa11239-c161-45fe-b10f-15eb6be313f1,The most helpfull to me to do bussines,male,"Geneva, Switzerland",2010-12-09,POSITIVO,1,0.2240259,0.2756179,0.18275577,0.1402566,0.17734383
a9426526-c9b3-4bb9-8bf6-0285b9c4de1e,Great app..! But my reel views are very less.. Please do something...🥺,female,"Gold Coast, Australia",2014-10-12,POSITIVO,1,0.081811726,0.46855235,0.3420521,0.04719051,0.060393393
3ef68cff-fd15-4604-a42a-580095829357,Good,male,"Chicago, United States",2013-06-13,POSITIVO,0,0.551787,0.15920064,0.105562165,0.08101399,0.10243612
a9821260-a432-417d-89bd-95b307676876,Extremly nice 🤗👌🏻,male,"Mombasa, Kenya",2012-11-07,POSITIVO,0,0.5109968,0.089411356,0.25627837,0.045495585,0.09781789
08fd4930-1254-4883-98ff-3026945eeebb,Best short video appo,female,"Seattle, United States",2013-11-03,POSITIVO,3,0.10075863,0.2473848,0.26603708,0.30606243,0.079757065
d42698f5-f06c-4b1b-b924-651a4866a2b3,nice app,male,"Vienna, Austria",2010-12-10,POSITIVO,4,0.119959384,0.14103165,0.09021267,0.069515,0.5792813
a3f4aa03-34f5-4ce4-8183-6e194aa95fe7,This app is very butifull,male,"Johannesburg, South Africa",2012-04-09,POSITIVO,0,0.5294882,0.17284209,0.10577023,0.081852995,0.11004645
06edb589-f9d6-4341-b809-7b81a8ccaf8f,Piyush piyush piUah,male,"Hamburg, Germany",2011-03-01,POSITIVO,1,0.2240259,0.2756179,0.18275577,0.1402566,0.17734383
e3923b79-4b40-4e77-b9f3-7330e7f32c06,It's an amazing app 😍 Everyone should try,female,"Medellín, Colombia",2013-11-20,POSITIVO,2,0.079087004,0.23547465,0.34038374,0.28398287,0.061071776
f7b7a744-3662-4d26-a9b4-9432b772c33c,It always stop working,male,"Durban, South Africa",2012-07-31,POSITIVO,2,0.11033651,0.16892867,0.5630733,0.070322,0.087339595
3bebe32b-47bd-4aa6-a0d0-d15b33405189,Is one of the best,male,"Boston, United States",2012-12-13,POSITIVO,1,0.11031278,0.6433084,0.08999011,0.06906308,0.08732558
fbd620c8-68d7-4545-91d4-e4de2eeb9656,Instagram pay,male,"Dubai, United Arab Emirates",2012-02-01,POSITIVO,2,0.12940592,0.17694348,0.5075288,0.082316525,0.10380536
26e32d65-d7e1-40c0-9a7c-eee667e7b4a7,This is good app very very good,female,"Bogotá, Colombia",2014-05-14,POSITIVO,0,0.5993707,0.1434963,0.09332802,0.07178567,0.0920193
d240d6c2-197b-4ea9-8e71-a9a489abca52,Good,male,"Hamburg, Germany",2010-12-22,POSITIVO,0,0.551787,0.15920064,0.105562165,0.08101399,0.10243612
d7a30934-6351-49f0-8bde-c347749cbc44,Best app⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐,male,"Doha, Qatar",2012-01-18,POSITIVO,4,0.12930113,0.15962994,0.10546666,0.080940664,0.52466166
c293955b-c71d-4e2c-bb27-5dd4eaa2307a,👌👌👌 super.............,male,"Monterrey, Mexico",2013-06-17,POSITIVO,0,0.6411355,0.12718368,0.08512528,0.06472072,0.08183475
0ede2a6f-b1da-4795-b750-d211700fd966,World best app,female,"Brasília, Brazil",2014-05-17,POSITIVO,1,0.110529184,0.6607309,0.08248835,0.063585036,0.08266644
3ba1087a-cf7c-481a-ba73-59d60a4bb017,I enjoy sharing.it is a good app.although you have to becareful.of hackers..but mt friends and family are on here..,male,"Vancouver, Canada",2013-07-06,POSITIVO,3,0.2729292,0.24560559,0.076485805,0.3307588,0.07422058
5014badd-2e15-42a1-ab76-585cc7ee6d1d,Osm,female,"São Paulo, Brazil",2014-02-06,POSITIVO,3,0.12940438,0.15920511,0.10556402,0.50338817,0.10243834
ca05f058-7334-4013-9345-2f615814e2e2,Very very very nice 🤩🤩👌 the App,male,"Rome, Italy",2010-11-14,POSITIVO,4,0.24597728,0.10987034,0.07336997,0.055686764,0.5150956
07d4b190-927f-4e36-8e36-b1306c5009fe,Frud of u Instagram apps better apps all use to this apps amazing there guys,male,"Doha, Qatar",2011-12-05,POSITIVO,0,0.34365657,0.18790892,0.07711845,0.21866821,0.17264785
4b570c93-3c49-4415-94db-784b4bbecb73,So super,male,"Zurich, Switzerland",2010-12-15,POSITIVO,0,0.5517847,0.15920173,0.105562575,0.08101426,0.10243668
ba4b1543-fc21-44c8-9ccb-5bccb9b533f4,Super app sir jii,male,"Guadalajara, Mexico",2013-01-17,POSITIVO,0,0.63866854,0.1284445,0.08567326,0.06474623,0.08246745
be6a6e52-7a00-4629-9ff3-1fe086c36bd8,Great,female,"Wellington, New Zealand",2015-04-14,POSITIVO,0,0.51305985,0.19792065,0.10556341,0.08101873,0.1024373
e0d88689-15d3-4258-9fa7-bf06451043b8,Tq,male,"Brussels, Belgium",2010-10-28,POSITIVO,1,0.12944457,0.5814841,0.105584815,0.0810259,0.102460764
0e35e803-3482-42db-8957-4488ddf89b23,Op,male,"Casablanca, Morocco",2012-10-11,POSITIVO,0,0.55177844,0.15920463,0.10556379,0.08101496,0.102438115
99b6f456-15d6-4c38-b87d-220f1db7d1e8,👍👍👍 Good feel very refreshing after watching reel,male,"Hamburg, Germany",2010-10-13,POSITIVO,0,0.5560117,0.21661828,0.08421342,0.06332687,0.0798297
db95664c-39e5-49e3-8d48-1e6eab02589e,Nice,male,"Chicago, United States",2013-07-25,POSITIVO,4,0.12940204,0.15920058,0.10556215,0.081014,0.5248213
b655867b-699b-4a0c-927b-d2fc9eb3dda5,Very nice app 🌟🌟🌟🌟🌟,male,"Beijing, China",2011-08-08,POSITIVO,2,0.10791575,0.1320566,0.36801842,0.06685252,0.32515675
e4efaffb-0d0e-43b0-ab55-c6c9ec2a241f,Lv this app,female,"Salvador, Brazil",2014-01-07,POSITIVO,0,0.5294869,0.17284343,0.10577025,0.08185302,0.11004648
86ec6cd4-9c19-4a27-8e94-afee2c32a81c,Nice,male,"Abu Dhabi, United Arab Emirates",2011-06-29,POSITIVO,4,0.12940204,0.15920058,0.10556215,0.081014,0.5248212
844ed473-a6e0-430c-98af-54551ebe6955,Nice,female,"Brasília, Brazil",2014-07-20,POSITIVO,4,0.12940204,0.15920058,0.10556215,0.081014,0.5248212
6203252b-73c0-4b68-b8ff-c85828e3ddd8,This is bad app,male,"Tokyo, Japan",2011-09-15,POSITIVO,4,0.121166006,0.1460299,0.09495563,0.07303787,0.5648105
932a2233-9285-4f3f-863b-c44d974a78c4,Very nice,male,"Kumasi, Ghana",2012-05-16,POSITIVO,4,0.12940204,0.15920058,0.10556215,0.081014,0.5248213
1f00a12d-c52f-40c3-8c3d-a1e18007b4fd,😍,male,"Delhi, India",2011-10-25,POSITIVO,2,0.091185294,0.11218486,0.6673573,0.05708831,0.07218418
2353d202-b094-4cfd-a8ec-7f6d4542fd5a,Nice,female,"Fortaleza, Brazil",2014-06-15,POSITIVO,4,0.12940204,0.15920058,0.10556215,0.081014,0.5248212
